uuid,page_id,reader_view,running_time,adjusted_running_time,scrolling_time,num_words,correct_rate,img_width,age,device,dyslexia,education,gender,language,retake_trial,dyslexia_bin,english_native,Flesch_Kincaid,speed
8205439c-3064-403e-8fe9-b46a0c866470,1-2,1,84917,77785,7132,383,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,10.485,295.4297101
8205439c-3064-403e-8fe9-b46a0c866470,1-1,0,78237,32046,46191,324,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,9.6,606.6279723
8205439c-3064-403e-8fe9-b46a0c866470,2-1,0,42647,36214,6433,145,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,8.337,240.2385818
8205439c-3064-403e-8fe9-b46a0c866470,3-1,0,52628,48572,4056,106,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,11.081,130.939636
8205439c-3064-403e-8fe9-b46a0c866470,3-2,1,66437,53551,12886,120,1.0,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,10.697,134.4512708
8205439c-3064-403e-8fe9-b46a0c866470,2-2,1,40091,36985,3106,166,0.6666666667,880,42.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,7.638,269.2983642
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,1-2,1,100459,91011,9448,383,1.0,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,10.485,252.4969509
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,3-2,1,51847,49654,2193,120,0.6666666667,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,10.697,145.0034237
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,1-1,0,131789,99740,32049,324,0.6666666667,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,9.6,194.9067576
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,3-1,0,29552,26413,3139,106,1.0,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,11.081,240.7905198
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,2-2,1,51336,44799,6537,166,0.6666666667,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,7.638,222.3263912
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,2-1,0,47038,34544,12494,145,1.0,1212,49.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,8.337,251.8527096
82997735-0e98-4a00-bcf1-f2f0aafb0705,3-2,1,23166,22033,1133,120,1.0,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,326.7825534
82997735-0e98-4a00-bcf1-f2f0aafb0705,3-1,0,22618,20230,2388,106,1.0,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,314.3845774
82997735-0e98-4a00-bcf1-f2f0aafb0705,2-1,0,20320,19240,1080,145,1.0,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,452.1829522
82997735-0e98-4a00-bcf1-f2f0aafb0705,1-1,0,38879,38451,428,324,0.6666666667,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,505.5785285
82997735-0e98-4a00-bcf1-f2f0aafb0705,2-2,1,23254,22458,796,166,1.0,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,443.4945231
82997735-0e98-4a00-bcf1-f2f0aafb0705,1-2,1,46636,45151,1485,383,0.6666666667,880,40.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,508.958827
832f42b1-7702-43bd-a55f-a71c4ad85b9e,3-1,0,26062,16597,9465,106,1.0,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,11.081,383.2017835
832f42b1-7702-43bd-a55f-a71c4ad85b9e,2-1,0,36050,25989,10061,145,1.0,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,8.337,334.7570126
832f42b1-7702-43bd-a55f-a71c4ad85b9e,3-2,1,38662,31570,7092,120,1.0,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,10.697,228.0646183
832f42b1-7702-43bd-a55f-a71c4ad85b9e,2-2,1,43082,38444,4638,166,1.0,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,7.638,259.0781396
832f42b1-7702-43bd-a55f-a71c4ad85b9e,1-1,0,81876,64965,16911,324,0.6666666667,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,9.6,299.2380513
832f42b1-7702-43bd-a55f-a71c4ad85b9e,1-2,1,91604,80738,10866,383,1.0,1212,21.0,laptop,0.0,high school,1.0,German,0.0,0.0,N,10.485,284.6243405
840a40d4-fee9-48cc-a027-58628a5ca9e6,3-2,1,45891,45383,508,120,0.6666666667,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,10.697,158.6497147
840a40d4-fee9-48cc-a027-58628a5ca9e6,1-2,1,70678,66585,4093,383,1.0,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,10.485,345.1227754
840a40d4-fee9-48cc-a027-58628a5ca9e6,2-2,1,27259,27259,0,166,1.0,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,7.638,365.3839099
840a40d4-fee9-48cc-a027-58628a5ca9e6,2-1,0,22912,22912,0,145,0.3333333333,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,8.337,379.7136872
840a40d4-fee9-48cc-a027-58628a5ca9e6,3-1,0,22225,22225,0,106,1.0,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,11.081,286.1642295
840a40d4-fee9-48cc-a027-58628a5ca9e6,1-1,0,56626,54742,1884,324,1.0,322,20.0,smartphone,1.0,college,1.0,English,0.0,1.0,Y,9.6,355.1203829
84e4310e-79bb-469f-a212-a280f0defc2f,2-1,0,38700,35727,2973,145,1.0,1150,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,8.337,243.5133093
84e4310e-79bb-469f-a212-a280f0defc2f,1-1,0,90417,62491,27926,324,1.0,1150,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,9.6,311.0847962
84e4310e-79bb-469f-a212-a280f0defc2f,3-1,1,44368,33523,10845,106,1.0,1278,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,11.081,189.7204904
84e4310e-79bb-469f-a212-a280f0defc2f,1-2,1,89098,73284,15814,383,1.0,1150,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,10.485,313.5745865
84e4310e-79bb-469f-a212-a280f0defc2f,2-2,1,57225,51812,5413,166,1.0,1437,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,7.638,192.2334594
84e4310e-79bb-469f-a212-a280f0defc2f,3-2,0,48478,40619,7859,120,1.0,1150,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,10.697,177.2569487
8672882e-46f5-44a6-ac35-bfedb6323e69,3-1,0,71649,69749,1900,106,1.0,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,91.184103
8672882e-46f5-44a6-ac35-bfedb6323e69,1-1,1,94135,91000,3135,324,0.6666666667,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,213.6263736
8672882e-46f5-44a6-ac35-bfedb6323e69,2-1,0,64818,63312,1506,145,0.6666666667,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,137.4147081
8672882e-46f5-44a6-ac35-bfedb6323e69,3-2,1,72484,72483,1,120,1.0,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,99.33363685
8672882e-46f5-44a6-ac35-bfedb6323e69,2-2,1,42951,41111,1840,166,1.0,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,242.2709251
8672882e-46f5-44a6-ac35-bfedb6323e69,1-2,0,103955,101879,2076,383,1.0,1438,27.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,225.5616957
86fc00ec-2ecf-4b13-b031-7de5b98c4716,2-1,0,36302,32051,4251,145,1.0,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,8.337,271.4423887
86fc00ec-2ecf-4b13-b031-7de5b98c4716,1-1,1,75128,62959,12169,324,1.0,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,9.6,308.7723757
86fc00ec-2ecf-4b13-b031-7de5b98c4716,1-2,0,64964,38622,26342,383,1.0,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,10.485,594.9976697
86fc00ec-2ecf-4b13-b031-7de5b98c4716,3-2,1,29300,27217,2083,120,0.6666666667,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,10.697,264.5405445
86fc00ec-2ecf-4b13-b031-7de5b98c4716,3-1,0,30685,29314,1371,106,1.0,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,11.081,216.961179
86fc00ec-2ecf-4b13-b031-7de5b98c4716,2-2,1,32419,30001,2418,166,1.0,358,21.0,smartphone,0.0,college,1.0,Dutch,0.0,0.0,N,7.638,331.9889337
8711ed93-34d0-4b16-b713-b1ac804d7742,1-1,0,40833,32553,8280,324,0.0,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,9.6,597.1799834
8711ed93-34d0-4b16-b713-b1ac804d7742,3-1,1,17225,13499,3726,106,1.0,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,11.081,471.1460108
8711ed93-34d0-4b16-b713-b1ac804d7742,1-2,1,46103,30437,15666,383,1.0,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,10.485,755.0021356
8711ed93-34d0-4b16-b713-b1ac804d7742,2-2,0,18952,17972,980,166,1.0,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,7.638,554.1954151
8711ed93-34d0-4b16-b713-b1ac804d7742,3-2,0,25597,23353,2244,120,0.6666666667,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,10.697,308.311566
8711ed93-34d0-4b16-b713-b1ac804d7742,2-1,1,20081,17869,2212,145,0.6666666667,880,27.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,8.337,486.8767139
8716e0ad-f17c-4c46-97ed-2c9643a576b0,2-2,1,46096,38507,7589,166,1.0,1137,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,7.638,258.6542707
8716e0ad-f17c-4c46-97ed-2c9643a576b0,3-2,1,57308,48815,8493,120,1.0,1137,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,147.4956468
8716e0ad-f17c-4c46-97ed-2c9643a576b0,1-2,0,75216,56194,19022,383,1.0,1137,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,408.9404563
8716e0ad-f17c-4c46-97ed-2c9643a576b0,1-1,1,86072,73424,12648,324,0.3333333333,1137,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,9.6,264.763565
8716e0ad-f17c-4c46-97ed-2c9643a576b0,2-1,0,53536,49192,4344,145,1.0,1137,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,8.337,176.8580257
8716e0ad-f17c-4c46-97ed-2c9643a576b0,3-1,0,45511,29993,15518,106,1.0,1137,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,11.081,212.0494782
87ae871b-9380-42b1-8130-7914f969a239,2-2,1,37177,37177,0,166,1.0,322,37.0,smartphone,0.0,professional school,1.0,English,0.0,0.0,Y,7.638,267.9075773
87ae871b-9380-42b1-8130-7914f969a239,1-2,1,79592,78855,737,383,1.0,322,37.0,smartphone,0.0,professional school,1.0,English,0.0,0.0,Y,10.485,291.4209625
87ae871b-9380-42b1-8130-7914f969a239,3-2,1,37633,37577,56,120,0.6666666667,322,37.0,smartphone,0.0,professional school,1.0,English,0.0,0.0,Y,10.697,191.6065678
87ae871b-9380-42b1-8130-7914f969a239,3-1,0,31911,31463,448,106,1.0,322,37.0,smartphone,0.0,professional school,1.0,English,0.0,0.0,Y,11.081,202.1421988
87ae871b-9380-42b1-8130-7914f969a239,2-1,0,53882,53726,156,145,1.0,322,37.0,smartphone,0.0,professional school,1.0,English,0.0,0.0,Y,8.337,161.93277
87ae871b-9380-42b1-8130-7914f969a239,1-1,0,317840,316504,1336,324,1.0,322,37.0,smartphone,0.0,professional school,1.0,English,0.0,0.0,Y,9.6,61.42102469
884c8fa4-f6a9-4e37-a9ab-652c0f26d668,2-1,1,52567,10569,41998,145,0.6666666667,880,28.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,8.337,823.1620778
884c8fa4-f6a9-4e37-a9ab-652c0f26d668,3-1,1,29274,26873,2401,106,1.0,880,28.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,11.081,236.6687754
884c8fa4-f6a9-4e37-a9ab-652c0f26d668,1-1,1,130203,123960,6243,324,1.0,880,28.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,9.6,156.8247822
884c8fa4-f6a9-4e37-a9ab-652c0f26d668,2-2,0,35718,4860,30858,166,1.0,880,28.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,7.638,2049.382716
884c8fa4-f6a9-4e37-a9ab-652c0f26d668,3-2,0,30379,28790,1589,120,1.0,880,28.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,10.697,250.0868357
884c8fa4-f6a9-4e37-a9ab-652c0f26d668,1-2,0,84221,81747,2474,383,1.0,880,28.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,10.485,281.1112334
89f7f011-b480-4c6e-b249-c5a19f5c65d3,1-1,1,79781,71350,8431,324,1.0,1294,26.0,laptop,0.0,graduate school,1.0,English,1.0,0.0,Y,9.6,272.4597057
89f7f011-b480-4c6e-b249-c5a19f5c65d3,3-2,1,42875,39085,3790,120,1.0,1294,26.0,laptop,0.0,graduate school,1.0,English,1.0,0.0,Y,10.697,184.2138928
89f7f011-b480-4c6e-b249-c5a19f5c65d3,2-2,0,49935,48087,1848,166,1.0,1294,26.0,laptop,0.0,graduate school,1.0,English,1.0,0.0,Y,7.638,207.1245867
89f7f011-b480-4c6e-b249-c5a19f5c65d3,1-2,0,102034,98415,3619,383,1.0,1294,26.0,laptop,0.0,graduate school,1.0,English,1.0,0.0,Y,10.485,233.5009907
89f7f011-b480-4c6e-b249-c5a19f5c65d3,3-1,0,47720,39863,7857,106,1.0,1294,26.0,laptop,0.0,graduate school,1.0,English,1.0,0.0,Y,11.081,159.5464466
89f7f011-b480-4c6e-b249-c5a19f5c65d3,2-1,1,38888,35015,3873,145,1.0,1294,26.0,laptop,0.0,graduate school,1.0,English,1.0,0.0,Y,8.337,248.4649436
8cc63a40-be0d-4ffe-bf7f-45d515c40b6c,3-1,1,36276,36276,0,106,1.0,539,39.0,tablet,2.0,college,1.0,English,0.0,1.0,Y,11.081,175.3225273
8cc63a40-be0d-4ffe-bf7f-45d515c40b6c,1-2,0,103469,102318,1151,383,1.0,539,39.0,tablet,2.0,college,1.0,English,0.0,1.0,Y,10.485,224.5939131
8cc63a40-be0d-4ffe-bf7f-45d515c40b6c,1-1,1,84732,84450,282,324,1.0,539,39.0,tablet,2.0,college,1.0,English,0.0,1.0,Y,9.6,230.1953819
8cc63a40-be0d-4ffe-bf7f-45d515c40b6c,2-1,1,47730,47730,0,145,0.3333333333,539,39.0,tablet,2.0,college,1.0,English,0.0,1.0,Y,8.337,182.2752986
8cc63a40-be0d-4ffe-bf7f-45d515c40b6c,3-2,0,46452,44687,1765,120,0.6666666667,539,39.0,tablet,2.0,college,1.0,English,0.0,1.0,Y,10.697,161.1206839
8cc63a40-be0d-4ffe-bf7f-45d515c40b6c,2-2,0,90096,90096,0,166,1.0,539,39.0,tablet,2.0,college,1.0,English,0.0,1.0,Y,7.638,110.548748
8d39576d-2b3d-4eb4-acfa-32254991618d,2-2,1,20872,17002,3870,166,1.0,1150,,,0.0,,1.0,English,0.0,0.0,Y,7.638,585.8134337
8d39576d-2b3d-4eb4-acfa-32254991618d,3-2,0,31630,28491,3139,120,1.0,1150,,,0.0,,1.0,English,0.0,0.0,Y,10.697,252.7113825
8d39576d-2b3d-4eb4-acfa-32254991618d,1-2,1,43433,23083,20350,383,0.6666666667,1150,,,0.0,,1.0,English,0.0,0.0,Y,10.485,995.5378417
8d39576d-2b3d-4eb4-acfa-32254991618d,3-1,1,26463,14941,11522,106,1.0,1150,,,0.0,,1.0,English,0.0,0.0,Y,11.081,425.674319
8d39576d-2b3d-4eb4-acfa-32254991618d,1-1,0,55710,44080,11630,324,1.0,1150,,,0.0,,1.0,English,0.0,0.0,Y,9.6,441.0163339
8d39576d-2b3d-4eb4-acfa-32254991618d,2-1,0,36699,27591,9108,145,0.6666666667,1150,,,0.0,,1.0,English,0.0,0.0,Y,8.337,315.3202131
8d488770-dca3-4c48-bac8-af2e74d1dc4c,3-1,1,15864,13503,2361,106,0.6666666667,1135,21.0,desktop,2.0,college,0.0,English,0.0,1.0,Y,11.081,471.006443
8d488770-dca3-4c48-bac8-af2e74d1dc4c,1-2,0,13716,10519,3197,383,0.3333333333,1135,21.0,desktop,2.0,college,0.0,English,0.0,1.0,Y,10.485,2184.61831
8d488770-dca3-4c48-bac8-af2e74d1dc4c,1-1,1,26822,22549,4273,324,0.3333333333,1135,21.0,desktop,2.0,college,0.0,English,0.0,1.0,Y,9.6,862.1224888
8d488770-dca3-4c48-bac8-af2e74d1dc4c,2-1,1,19184,18096,1088,145,1.0,1135,21.0,desktop,2.0,college,0.0,English,0.0,1.0,Y,8.337,480.7692308
8d488770-dca3-4c48-bac8-af2e74d1dc4c,3-2,0,14960,12529,2431,120,0.6666666667,1135,21.0,desktop,2.0,college,0.0,English,0.0,1.0,Y,10.697,574.6667731
8d488770-dca3-4c48-bac8-af2e74d1dc4c,2-2,0,7372,5678,1694,166,1.0,1135,21.0,desktop,2.0,college,0.0,English,0.0,1.0,Y,7.638,1754.138781
8daf6eaf-3757-49a1-9fb7-77fce259e6fc,2-2,0,28350,22872,5478,166,0.6666666667,1227,45.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,7.638,435.4669465
8daf6eaf-3757-49a1-9fb7-77fce259e6fc,1-1,1,66981,61300,5681,324,0.6666666667,1227,45.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,9.6,317.1288744
8daf6eaf-3757-49a1-9fb7-77fce259e6fc,1-2,0,62547,51933,10614,383,1.0,1227,45.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,10.485,442.4932124
8daf6eaf-3757-49a1-9fb7-77fce259e6fc,3-2,0,34562,30879,3683,120,0.6666666667,1227,45.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,10.697,233.1681725
8daf6eaf-3757-49a1-9fb7-77fce259e6fc,2-1,1,30533,28368,2165,145,0.6666666667,1227,45.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,8.337,306.6835871
8daf6eaf-3757-49a1-9fb7-77fce259e6fc,3-1,1,39330,37190,2140,106,0.6666666667,1227,45.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,11.081,171.0137134
8dbae56a-69d6-470e-837f-17b3df9f2ca8,1-1,1,58527,56110,2417,324,0.6666666667,1438,20.0,desktop,,college,0.0,English,0.0,,Y,9.6,346.4623062
8dbae56a-69d6-470e-837f-17b3df9f2ca8,2-2,0,42649,41558,1091,166,1.0,1438,20.0,desktop,,college,0.0,English,0.0,,Y,7.638,239.6650464
8dbae56a-69d6-470e-837f-17b3df9f2ca8,3-1,1,22380,21824,556,106,1.0,1438,20.0,desktop,,college,0.0,English,0.0,,Y,11.081,291.4222874
8dbae56a-69d6-470e-837f-17b3df9f2ca8,2-1,1,38426,38192,234,145,1.0,1438,20.0,desktop,,college,0.0,English,0.0,,Y,8.337,227.7963972
8dbae56a-69d6-470e-837f-17b3df9f2ca8,3-2,0,41123,39282,1841,120,1.0,1438,20.0,desktop,,college,0.0,English,0.0,,Y,10.697,183.2900565
8dbae56a-69d6-470e-837f-17b3df9f2ca8,1-2,0,77391,74698,2693,383,0.3333333333,1438,20.0,desktop,,college,0.0,English,0.0,,Y,10.485,307.6387587
8e023aef-67dd-4d6b-bcf3-b12c776379b4,2-2,0,22317,20882,1435,166,1.0,1438,13.0,laptop,0.0,pre-high school,1.0,English,0.0,0.0,Y,7.638,476.9658079
8e023aef-67dd-4d6b-bcf3-b12c776379b4,3-2,0,16394,10260,6134,120,0.3333333333,1438,13.0,laptop,0.0,pre-high school,1.0,English,0.0,0.0,Y,10.697,701.754386
8e023aef-67dd-4d6b-bcf3-b12c776379b4,1-2,1,11366,10066,1300,383,0.6666666667,1438,13.0,laptop,0.0,pre-high school,1.0,English,0.0,0.0,Y,10.485,2282.932645
8e023aef-67dd-4d6b-bcf3-b12c776379b4,1-1,0,8527,6977,1550,324,0.6666666667,1438,13.0,laptop,0.0,pre-high school,1.0,English,0.0,0.0,Y,9.6,2786.297836
8e023aef-67dd-4d6b-bcf3-b12c776379b4,3-1,1,10647,9581,1066,106,0.6666666667,1438,13.0,laptop,0.0,pre-high school,1.0,English,0.0,0.0,Y,11.081,663.8137981
8e023aef-67dd-4d6b-bcf3-b12c776379b4,2-1,1,21458,20205,1253,145,0.0,1438,13.0,laptop,0.0,pre-high school,1.0,English,0.0,0.0,Y,8.337,430.5864885
8e9004ce-deac-4c35-8176-a799b50f944b,1-1,1,79805,70412,9393,324,1.0,1438,25.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,9.6,276.089303
8e9004ce-deac-4c35-8176-a799b50f944b,3-2,1,52965,49101,3864,120,1.0,1438,25.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,10.697,146.6365247
8e9004ce-deac-4c35-8176-a799b50f944b,2-2,0,35236,34095,1141,166,0.6666666667,1438,25.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,7.638,292.124945
8e9004ce-deac-4c35-8176-a799b50f944b,2-1,1,37670,36353,1317,145,1.0,1438,25.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,8.337,239.3200011
8e9004ce-deac-4c35-8176-a799b50f944b,1-2,0,85207,74077,11130,383,1.0,1438,25.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,10.485,310.2177464
8e9004ce-deac-4c35-8176-a799b50f944b,3-1,0,41998,38766,3232,106,0.6666666667,1438,25.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,11.081,164.0612908
8ee203f2-ee28-4529-bce3-eac1a57be7f8,1-1,1,36559,24885,11674,324,0.0,920,,,,,,,,,,9.6,781.1934901
8ee203f2-ee28-4529-bce3-eac1a57be7f8,3-2,0,16575,14787,1788,120,1.0,920,,,,,,,,,,10.697,486.9141814
8ee203f2-ee28-4529-bce3-eac1a57be7f8,2-2,0,16084,13209,2875,166,1.0,920,,,,,,,,,,7.638,754.0313423
8ee203f2-ee28-4529-bce3-eac1a57be7f8,3-1,1,10457,8817,1640,106,0.6666666667,920,,,,,,,,,,11.081,721.333787
8ee203f2-ee28-4529-bce3-eac1a57be7f8,2-1,1,12953,10395,2558,145,0.0,920,,,,,,,,,,8.337,836.9408369
8ee203f2-ee28-4529-bce3-eac1a57be7f8,1-2,0,38365,34179,4186,383,0.3333333333,920,,,,,,,,,,10.485,672.3426665
8ee594b5-8f8a-4ac5-874e-70ae8f41cac6,1-2,1,115333,108559,6774,383,1.0,1137,21.0,laptop,1.0,high school,1.0,English,0.0,1.0,Y,10.485,211.6821268
8ee594b5-8f8a-4ac5-874e-70ae8f41cac6,2-2,0,53306,49154,4152,166,1.0,1137,21.0,laptop,1.0,high school,1.0,English,0.0,1.0,Y,7.638,202.6284738
8ee594b5-8f8a-4ac5-874e-70ae8f41cac6,3-1,1,45186,40375,4811,106,1.0,1137,21.0,laptop,1.0,high school,1.0,English,0.0,1.0,Y,11.081,157.5232198
8ee594b5-8f8a-4ac5-874e-70ae8f41cac6,3-2,0,50468,37251,13217,120,0.6666666667,1137,21.0,laptop,1.0,high school,1.0,English,0.0,1.0,Y,10.697,193.2834018
8ee594b5-8f8a-4ac5-874e-70ae8f41cac6,1-1,0,109407,103452,5955,324,0.6666666667,1137,21.0,laptop,1.0,high school,1.0,English,0.0,1.0,Y,9.6,187.9132351
8ee594b5-8f8a-4ac5-874e-70ae8f41cac6,2-1,1,56896,51314,5582,145,0.6666666667,1137,21.0,laptop,1.0,high school,1.0,English,0.0,1.0,Y,8.337,169.5443739
902669eb-08bc-4e32-8e29-a4c99c57072b,2-2,1,37943,36590,1353,166,1.0,1212,26.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,272.2055206
902669eb-08bc-4e32-8e29-a4c99c57072b,1-1,1,72420,67359,5061,324,1.0,1212,26.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,288.6028593
902669eb-08bc-4e32-8e29-a4c99c57072b,3-1,0,28529,27119,1410,106,1.0,1212,26.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,234.5219219
902669eb-08bc-4e32-8e29-a4c99c57072b,1-2,0,91735,89147,2588,383,1.0,1212,26.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,257.7764815
902669eb-08bc-4e32-8e29-a4c99c57072b,3-2,1,37402,35530,1872,120,1.0,1212,26.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,202.6456516
902669eb-08bc-4e32-8e29-a4c99c57072b,2-1,0,34860,32951,1909,145,0.6666666667,1212,26.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,264.0284058
9175e447-1bf7-4667-bb18-dd7aacb6f4ef,2-2,0,75130,48523,26607,166,1.0,1368,28.0,laptop,0.0,graduate school,1.0,German,0.0,0.0,N,7.638,205.2634833
9175e447-1bf7-4667-bb18-dd7aacb6f4ef,1-2,1,86754,38316,48438,383,1.0,1368,28.0,laptop,0.0,graduate school,1.0,German,0.0,0.0,N,10.485,599.7494519
9175e447-1bf7-4667-bb18-dd7aacb6f4ef,3-2,0,47956,31559,16397,120,1.0,1368,28.0,laptop,0.0,graduate school,1.0,German,0.0,0.0,N,10.697,228.144111
9175e447-1bf7-4667-bb18-dd7aacb6f4ef,1-1,0,93904,54299,39605,324,1.0,1368,28.0,laptop,0.0,graduate school,1.0,German,0.0,0.0,N,9.6,358.0176431
9175e447-1bf7-4667-bb18-dd7aacb6f4ef,2-1,1,40639,30210,10429,145,1.0,1368,28.0,laptop,0.0,graduate school,1.0,German,0.0,0.0,N,8.337,287.9841112
9175e447-1bf7-4667-bb18-dd7aacb6f4ef,3-1,1,33444,13518,19926,106,1.0,1368,28.0,laptop,0.0,graduate school,1.0,German,0.0,0.0,N,11.081,470.4837994
92549cea-1034-4ed8-8c3f-b94bbdd55d0e,1-2,1,26785,22593,4192,383,0.3333333333,1438,33.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,1017.129199
92549cea-1034-4ed8-8c3f-b94bbdd55d0e,1-1,0,33311,30969,2342,324,0.6666666667,1438,33.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,627.7244987
92549cea-1034-4ed8-8c3f-b94bbdd55d0e,2-1,1,15002,14442,560,145,1.0,1438,33.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,602.4096386
92549cea-1034-4ed8-8c3f-b94bbdd55d0e,3-2,1,23489,21461,2028,120,0.6666666667,1438,33.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,335.4922883
92549cea-1034-4ed8-8c3f-b94bbdd55d0e,3-1,0,28775,26933,1842,106,1.0,1438,33.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,236.1415364
